x,t,RePsi,ImPsi,AbsPsi,Phase
0.21,0.49,-1.20956,-0.873763,1.49214,-2.516
0.22,0.49,-1.24038,-0.898238,1.53146,-2.51483
0.23,0.49,-1.26795,-0.920611,1.56691,-2.51359
0.24,0.49,-1.2922,-0.940847,1.59843,-2.51226
0.25,0.49,-1.31311,-0.958918,1.62597,-2.51084
0.26,0.49,-1.33064,-0.974805,1.6495,-2.50933
0.27,0.49,-1.34479,-0.988494,1.66901,-2.50773
0.28,0.49,-1.35556,-0.999979,1.68449,-2.50602
0.29,0.49,-1.36295,-1.00926,1.69595,-2.5042
0.3,0.49,-1.36698,-1.01635,1.70341,-2.50227
0.31,0.49,-1.36769,-1.02125,1.70691,-2.50021
0.32,0.49,-1.36513,-1.024,1.7065,-2.49802
0.33,0.49,-1.35933,-1.02462,1.70224,-2.49569
0.34,0.49,-1.35038,-1.02314,1.69421,-2.4932
0.35,0.49,-1.33834,-1.0196,1.68248,-2.49056
0.36,0.49,-1.32331,-1.01406,1.66717,-2.48774
0.37,0.49,-1.30536,-1.00656,1.64838,-2.48473
0.38,0.49,-1.28462,-0.997166,1.62622,-2.48151
0.39,0.49,-1.26119,-0.98594,1.60084,-2.47808
0.4,0.49,-1.23519,-0.972952,1.57237,-2.4744
0.41,0.49,-1.20675,-0.958276,1.54096,-2.47046
0.42,0.49,-1.17601,-0.941991,1.50677,-2.46624
0.43,0.49,-1.14311,-0.92418,1.46997,-2.4617
0.44,0.49,-1.1082,-0.904929,1.43073,-2.45683
0.45,0.49,-1.07143,-0.884329,1.38924,-2.45157
0.46,0.49,-1.03296,-0.862475,1.34569,-2.4459
0.47,0.49,-0.992955,-0.839461,1.30025,-2.43977
0.48,0.49,-0.951582,-0.815386,1.25314,-2.43312
0.49,0.49,-0.90901,-0.790352,1.20456,-2.42591
0.5,0.49,-0.86541,-0.76446,1.1547,-2.41805
0.51,0.49,-0.820956,-0.737813,1.10378,-2.40948
0.52,0.49,-0.775823,-0.710516,1.05201,-2.4001
0.53,0.49,-0.730183,-0.682674,0.999605,-2.38981
0.54,0.49,-0.684212,-0.654389,0.946769,-2.37847
0.55,0.49,-0.638082,-0.625767,0.893718,-2.36594
0.56,0.49,-0.591964,-0.596909,0.840667,-2.35203
0.57,0.49,-0.546025,-0.567919,0.787829,-2.33654
0.58,0.49,-0.500431,-0.538895,0.735417,-2.3192
0.59,0.49,-0.455342,-0.509936,0.683645,-2.2997
0.6,0.49,-0.410917,-0.481137,0.632728,-2.27764
0.61,0.49,-0.367305,-0.452591,0.582882,-2.25255
0.62,0.49,-0.324654,-0.424387,0.534327,-2.22383
0.63,0.49,-0.283103,-0.396613,0.487288,-2.19073
0.64,0.49,-0.242786,-0.369349,0.442,-2.15231
0.65,0.49,-0.203828,-0.342676,0.398713,-2.10739
0.66,0.49,-0.166348,-0.316665,0.357699,-2.05449
0.67,0.49,-0.130455,-0.291388,0.319258,-1.99174
0.68,0.49,-0.0962527,-0.266908,0.283733,-1.9169
0.69,0.49,-0.0638329,-0.243285,0.25152,-1.82739
0.7,0.49,-0.0332796,-0.220574,0.22307,-1.72054
0.71,0.49,-0.00466709,-0.198822,0.198877,-1.59427
0.72,0.49,0.02194,-0.178073,0.17942,-1.44821
0.73,0.49,0.0464869,-0.158365,0.165047,-1.28527
0.74,0.49,0.0689292,-0.139729,0.155806,-1.11252
0.75,0.49,0.0892322,-0.122191,0.151305,-0.940045
0.76,0.49,0.107372,-0.105771,0.150719,-0.777886
0.77,0.49,0.123335,-0.0904818,0.152965,-0.632941
0.78,0.49,0.137117,-0.0763319,0.156932,-0.507967
0.79,0.49,0.148725,-0.063323,0.161645,-0.402525
0.8,0.49,0.158177,-0.0514509,0.166334,-0.314481
0.81,0.49,0.165498,-0.0407057,0.170431,-0.241171
0.82,0.49,0.170727,-0.0310715,0.173532,-0.180025
0.83,0.49,0.17391,-0.022527,0.175363,-0.128815
0.84,0.49,0.175103,-0.0150454,0.175748,-0.0857128
0.85,0.49,0.17437,-0.00859436,0.174582,-0.0492482
0.86,0.49,0.171787,-0.00313659,0.171815,-0.0182566
0.87,0.49,0.167435,0.00137022,0.16744,0.00818342
0.88,0.49,0.161405,0.00497306,0.161481,0.0308013
0.89,0.49,0.153795,0.00772337,0.153989,0.0501764
0.9,0.49,0.144711,0.00967679,0.145034,0.0667705
0.91,0.49,0.134264,0.0108929,0.134705,0.080953
0.92,0.49,0.122572,0.0114347,0.123104,0.0930202
0.93,0.49,0.10976,0.0113687,0.110347,0.10321
0.94,0.49,0.095956,0.0107644,0.0965579,0.111713
0.95,0.49,0.0812933,0.00969355,0.0818692,0.118681
0.96,0.49,0.0659091,0.00823054,0.066421,0.124234
0.97,0.49,0.0499438,0.00645147,0.0503587,0.128463
0.98,0.49,0.0335403,0.00443401,0.0338321,0.131437
0.99,0.49,0.0168436,0.00225699,0.0169942,0.133204
0,0.5,0,0,0,0
0.01,0.5,-0.0766582,-0.0397671,0.0863591,-2.66305
0.02,0.5,-0.153098,-0.0794442,0.172483,-2.66293
0.03,0.5,-0.229101,-0.118942,0.258136,-2.66273
0.04,0.5,-0.304451,-0.158171,0.343086,-2.66244
0.05,0.5,-0.378934,-0.197043,0.427103,-2.66208
0.06,0.5,-0.452339,-0.235471,0.509958,-2.66163
0.07,0.5,-0.524459,-0.27337,0.591429,-2.6611
0.08,0.5,-0.595092,-0.310655,0.671298,-2.66048
0.09,0.5,-0.664041,-0.347245,0.749352,-2.65977
0.1,0.5,-0.731113,-0.383059,0.825385,-2.65898
0.11,0.5,-0.796125,-0.418021,0.899198,-2.65809
0.12,0.5,-0.8589,-0.452056,0.9706,-2.65711
0.13,0.5,-0.919268,-0.485093,1.03941,-2.65604
0.14,0.5,-0.977068,-0.517062,1.10545,-2.65486
0.15,0.5,-1.03215,-0.547899,1.16856,-2.65358
0.16,0.5,-1.08437,-0.577542,1.22858,-2.6522
0.17,0.5,-1.13359,-0.605934,1.28538,-2.65071
0.18,0.5,-1.17971,-0.63302,1.33881,-2.6491
0.19,0.5,-1.22259,-0.658751,1.38877,-2.64738
0.2,0.5,-1.26215,-0.683082,1.43514,-2.64553
0.21,0.5,-1.2983,-0.705971,1.47783,-2.64355
0.22,0.5,-1.33097,-0.727381,1.51676,-2.64144
0.23,0.5,-1.36008,-0.747281,1.55185,-2.63918
0.24,0.5,-1.38559,-0.765642,1.58305,-2.63677
0.25,0.5,-1.40746,-0.782442,1.61033,-2.63421
0.26,0.5,-1.42566,-0.797663,1.63364,-2.63148
0.27,0.5,-1.44018,-0.811291,1.65297,-2.62858
0.28,0.5,-1.45102,-0.823317,1.66833,-2.62548
0.29,0.5,-1.45819,-0.833738,1.67972,-2.6222
0.3,0.5,-1.46172,-0.842555,1.68716,-2.6187
0.31,0.5,-1.46164,-0.849772,1.69071,-2.61497
0.32,0.5,-1.45799,-0.8554,1.6904,-2.61101
0.33,0.5,-1.45085,-0.859454,1.68631,-2.6068
0.34,0.5,-1.44028,-0.861952,1.6785,-2.60231
0.35,0.5,-1.42637,-0.862917,1.66708,-2.59752
0.36,0.5,-1.4092,-0.862379,1.65213,-2.59242
0.37,0.5,-1.38889,-0.860367,1.63378,-2.58698
0.38,0.5,-1.36555,-0.856918,1.61215,-2.58118
0.39,0.5,-1.3393,-0.85207,1.58737,-2.57498
0.4,0.5,-1.31028,-0.845867,1.55959,-2.56834
0.41,0.5,-1.27862,-0.838355,1.52896,-2.56124
0.42,0.5,-1.24448,-0.829583,1.49564,-2.55363
0.43,0.5,-1.20802,-0.819603,1.45982,-2.54546
0.44,0.5,-1.1694,-0.808471,1.42166,-2.53669
0.45,0.5,-1.12878,-0.796244,1.38136,-2.52725
0.46,0.5,-1.08634,-0.782982,1.33911,-2.51708
0.47,0.5,-1.04227,-0.768746,1.29511,-2.5061
0.48,0.5,-0.996742,-0.7536,1.24956,-2.49422
0.49,0.5,-0.949944,-0.737609,1.20269,-2.48136
0.5,0.5,-0.902066,-0.72084,1.1547,-2.4674
0.51,0.5,-0.853297,-0.70336,1.10582,-2.45222
0.52,0.5,-0.803829,-0.685236,1.05626,-2.43567
0.53,0.5,-0.753854,-0.666536,1.00626,-2.41759
0.54,0.5,-0.703561,-0.647331,0.956052,-2.3978
0.55,0.5,-0.65314,-0.627687,0.90586,-2.37606
0.56,0.5,-0.602779,-0.607673,0.855926,-2.35215
0.57,0.5,-0.552661,-0.587357,0.806488,-2.32577
0.58,0.5,-0.502968,-0.566804,0.757789,-2.29659
0.59,0.5,-0.453876,-0.546082,0.710076,-2.26424
0.6,0.5,-0.405556,-0.525252,0.663601,-2.2283
0.61,0.5,-0.358175,-0.504379,0.618618,-2.18829
0.62,0.5,-0.311892,-0.483523,0.575388,-2.14368
0.63,0.5,-0.266861,-0.462742,0.534177,-2.0939
0.64,0.5,-0.223226,-0.442093,0.495254,-2.03838
0.65,0.5,-0.181127,-0.421629,0.458888,-1.97655
0.66,0.5,-0.140691,-0.401403,0.425345,-1.90792
0.67,0.5,-0.10204,-0.381461,0.394873,-1.83217
0.68,0.5,-0.0652843,-0.361851,0.367693,-1.74929
0.69,0.5,-0.030525,-0.342614,0.343971,-1.65966
0.7,0.5,0.00214669,-0.323789,0.323796,-1.56417
0.71,0.5,0.0326499,-0.305413,0.307153,-1.4643
0.72,0.5,0.0609148,-0.287517,0.293899,-1.36202
0.73,0.5,0.0868821,-0.27013,0.283758,-1.25961
0.74,0.5,0.110504,-0.253277,0.276334,-1.1594
0.75,0.5,0.131743,-0.23698,0.271138,-1.06341
0.76,0.5,0.150575,-0.221256,0.267632,-0.973246
0.77,0.5,0.166985,-0.20612,0.265272,-0.889906
0.78,0.5,0.18097,-0.191581,0.26354,-0.813871
0.79,0.5,0.192539,-0.177645,0.261972,-0.745186
0.8,0.5,0.201712,-0.164317,0.260169,-0.683585
0.81,0.5,0.20852,-0.151593,0.257801,-0.628616
0.82,0.5,0.213004,-0.139471,0.254603,-0.579729
0.83,0.5,0.215217,-0.127941,0.250374,-0.536348
0.84,0.5,0.215221,-0.116993,0.244964,-0.497911
0.85,0.5,0.21309,-0.106611,0.238271,-0.463893
0.86,0.5,0.208906,-0.0967759,0.230233,-0.433818
0.87,0.5,0.202761,-0.0874678,0.220822,-0.407265
0.88,0.5,0.194755,-0.0786617,0.210041,-0.383865
0.89,0.5,0.184998,-0.0703306,0.197915,-0.363295
0.9,0.5,0.173606,-0.0624446,0.184495,-0.345282
0.91,0.5,0.160704,-0.0549714,0.169846,-0.329589
0.92,0.5,0.146423,-0.0478765,0.154052,-0.316016
0.93,0.5,0.1309,-0.0411232,0.137208,-0.304393
0.94,0.5,0.114278,-0.034673,0.119423,-0.29458
0.95,0.5,0.0967053,-0.0284857,0.100813,-0.28646
0.96,0.5,0.078333,-0.0225198,0.0815058,-0.279939
0.97,0.5,0.0593168,-0.0167323,0.0616316,-0.274941
0.98,0.5,0.0398153,-0.0110797,0.0413282,-0.27141
0.99,0.5,0.019989,-0.00551721,0.0207365,-0.269307
0,0.51,0,0,0,0
0.01,0.51,-0.0801606,-0.0285324,0.0850871,-2.79964
0.02,0.51,-0.160092,-0.057015,0.169942,-2.79946
0.03,0.51,-0.239565,-0.0853981,0.254331,-2.79916
0.04,0.51,-0.318354,-0.113632,0.338026,-2.79875
0.05,0.51,-0.396234,-0.141669,0.420799,-2.79822
0.06,0.51,-0.472984,-0.169459,0.502424,-2.79756
0.07,0.51,-0.548387,-0.196954,0.582683,-2.79679
0.08,0.51,-0.62223,-0.224109,0.661358,-2.79589
0.09,0.51,-0.694306,-0.250876,0.738241,-2.79486
0.1,0.51,-0.764416,-0.277211,0.813128,-2.7937
0.11,0.51,-0.832365,-0.30307,0.885824,-2.79241
0.12,0.51,-0.897969,-0.32841,0.956139,-2.79098
0.13,0.51,-0.961049,-0.353189,1.02389,-2.78941
0.14,0.51,-1.02144,-0.377369,1.08892,-2.7877
0.15,0.51,-1.07897,-0.400911,1.15105,-2.78584
0.16,0.51,-1.13351,-0.423778,1.21014,-2.78382
0.17,0.51,-1.18491,-0.445936,1.26605,-2.78164
0.18,0.51,-1.23304,-0.467351,1.31864,-2.7793
0.19,0.51,-1.2778,-0.487993,1.36781,-2.77678
0.2,0.51,-1.31906,-0.507833,1.41344,-2.77409
0.21,0.51,-1.35676,-0.526844,1.45546,-2.7712
0.22,0.51,-1.39079,-0.545001,1.49376,-2.76812
0.23,0.51,-1.4211,-0.562281,1.5283,-2.76483
0.24,0.51,-1.44764,-0.578665,1.55901,-2.76132
0.25,0.51,-1.47036,-0.594133,1.58586,-2.75758
0.26,0.51,-1.48924,-0.60867,1.60883,-2.7536
0.27,0.51,-1.50427,-0.622262,1.62789,-2.74936
0.28,0.51,-1.51543,-0.634898,1.64306,-2.74485
0.29,0.51,-1.52275,-0.646569,1.65434,-2.74006
0.3,0.51,-1.52625,-0.657268,1.66176,-2.73495
0.31,0.51,-1.52597,-0.66699,1.66537,-2.72953
0.32,0.51,-1.52196,-0.675733,1.66523,-2.72375
0.33,0.51,-1.51429,-0.683497,1.66139,-2.7176
0.34,0.51,-1.50302,-0.690285,1.65395,-2.71106
0.35,0.51,-1.48825,-0.6961,1.643,-2.70409
0.36,0.51,-1.47008,-0.700949,1.62864,-2.69667
0.37,0.51,-1.44861,-0.704841,1.61099,-2.68875
0.38,0.51,-1.42397,-0.707786,1.59017,-2.68031
0.39,0.51,-1.39629,-0.709797,1.56634,-2.67129
0.4,0.51,-1.3657,-0.710887,1.53964,-2.66166
0.41,0.51,-1.33236,-0.711073,1.51024,-2.65136
0.42,0.51,-1.29643,-0.710372,1.47829,-2.64033
0.43,0.51,-1.25806,-0.708804,1.44399,-2.62851
0.44,0.51,-1.21743,-0.70639,1.40753,-2.61584
0.45,0.51,-1.17472,-0.703152,1.36909,-2.60223
0.46,0.51,-1.13012,-0.699113,1.32888,-2.58759
0.47,0.51,-1.0838,-0.694299,1.28712,-2.57184
0.48,0.51,-1.03596,-0.688735,1.24402,-2.55487
0.49,0.51,-0.986807,-0.682448,1.1998,-2.53655
0.5,0.51,-0.936525,-0.675466,1.1547,-2.51675
0.51,0.51,-0.88532,-0.667817,1.10895,-2.49533
0.52,0.51,-0.83339,-0.659531,1.06279,-2.47213
0.53,0.51,-0.780938,-0.650637,1.01646,-2.44696
0.54,0.51,-0.728164,-0.641165,0.970214,-2.41964
0.55,0.51,-0.675266,-0.631147,0.9243,-2.38995
0.56,0.51,-0.62244,-0.620612,0.878972,-2.35766
0.57,0.51,-0.569881,-0.609592,0.834486,-2.32254
0.58,0.51,-0.517777,-0.598117,0.791099,-2.28432
0.59,0.51,-0.466315,-0.586218,0.749067,-2.24277
0.6,0.51,-0.415675,-0.573925,0.708643,-2.19762
0.61,0.51,-0.36603,-0.561268,0.670075,-2.14868
0.62,0.51,-0.317548,-0.548278,0.633597,-2.09576
0.63,0.51,-0.27039,-0.534982,0.59943,-2.03877
0.64,0.51,-0.22471,-0.52141,0.56777,-1.97771
0.65,0.51,-0.18065,-0.507588,0.538777,-1.91272
0.66,0.51,-0.138347,-0.493545,0.512569,-1.84409
0.67,0.51,-0.0979267,-0.479306,0.489207,-1.77233
0.68,0.51,-0.059506,-0.464896,0.468689,-1.6981
0.69,0.51,-0.0231908,-0.450339,0.450936,-1.62225
0.7,0.51,0.0109235,-0.435659,0.435796,-1.54573
0.71,0.51,0.0427522,-0.420876,0.423042,-1.46956
0.72,0.51,0.0722221,-0.406012,0.412386,-1.39476
0.73,0.51,0.0992712,-0.391086,0.403489,-1.32221
0.74,0.51,0.123849,-0.376116,0.395983,-1.25269
0.75,0.51,0.145918,-0.36112,0.389486,-1.18678
0.76,0.51,0.165451,-0.346111,0.383624,-1.12488
0.77,0.51,0.182434,-0.331105,0.378038,-1.0672
0.78,0.51,0.196864,-0.316115,0.372403,-1.01381
0.79,0.51,0.208749,-0.301151,0.366427,-0.964668
0.8,0.51,0.218113,-0.286224,0.359858,-0.919638
0.81,0.51,0.224986,-0.271343,0.352485,-0.878528
0.82,0.51,0.229413,-0.256514,0.344136,-0.841112
0.83,0.51,0.23145,-0.241744,0.334678,-0.80715
0.84,0.51,0.231162,-0.227038,0.32401,-0.776398
0.85,0.51,0.228627,-0.212399,0.312063,-0.74862
0.86,0.51,0.223931,-0.197829,0.2988,-0.72359
0.87,0.51,0.217171,-0.18333,0.284206,-0.701102
0.88,0.51,0.208453,-0.168901,0.268291,-0.680966
0.89,0.51,0.197892,-0.154542,0.251087,-0.66301
0.9,0.51,0.185612,-0.140249,0.23264,-0.64708
0.91,0.51,0.171742,-0.126022,0.213018,-0.633043
0.92,0.51,0.156421,-0.111854,0.192299,-0.620778
0.93,0.51,0.139793,-0.0977421,0.170575,-0.610182
0.94,0.51,0.122009,-0.0836807,0.147948,-0.601169
0.95,0.51,0.103225,-0.0696636,0.124533,-0.593663
0.96,0.51,0.0835989,-0.0556843,0.100447,-0.587602
0.97,0.51,0.0632958,-0.0417358,0.0758171,-0.582938
0.98,0.51,0.0424821,-0.0278107,0.0507756,-0.579634
0.99,0.51,0.0213267,-0.0139014,0.0254573,-0.577661
0,0.52,0,0,0,0
0.01,0.52,-0.0816207,-0.016962,0.0833645,-2.93669
0.02,0.52,-0.163009,-0.0339154,0.1665,-2.93646
0.03,0.52,-0.243935,-0.0508518,0.249179,-2.93607
0.04,0.52,-0.324167,-0.0677625,0.331174,-2.93552
0.05,0.52,-0.403479,-0.084639,0.412261,-2.93482
0.06,0.52,-0.481648,-0.101472,0.492221,-2.93395
0.07,0.52,-0.558453,-0.118254,0.570836,-2.93292
0.08,0.52,-0.633679,-0.134974,0.647895,-2.93173
0.09,0.52,-0.707118,-0.151625,0.723191,-2.93037
0.1,0.52,-0.778566,-0.168195,0.796526,-2.92883
0.11,0.52,-0.847827,-0.184677,0.867707,-2.92712
0.12,0.52,-0.914713,-0.20106,0.93655,-2.92523
0.13,0.52,-0.979045,-0.217335,1.00288,-2.92315
0.14,0.52,-1.04065,-0.23349,1.06652,-2.92088
0.15,0.52,-1.09937,-0.249516,1.12733,-2.91841
0.16,0.52,-1.15506,-0.265401,1.18515,-2.91574
0.17,0.52,-1.20756,-0.281135,1.23986,-2.91285
0.18,0.52,-1.25676,-0.296707,1.29131,-2.90975
0.19,0.52,-1.30254,-0.312104,1.33941,-2.90641
0.2,0.52,-1.34478,-0.327314,1.38404,-2.90284
0.21,0.52,-1.38341,-0.342327,1.42513,-2.89901
0.22,0.52,-1.41833,-0.357128,1.4626,-2.89493
0.23,0.52,-1.44948,-0.371705,1.49639,-2.89056
0.24,0.52,-1.47681,-0.386046,1.52644,-2.88591
0.25,0.52,-1.50027,-0.400136,1.55272,-2.88095
0.26,0.52,-1.51984,-0.413962,1.57521,-2.87567
0.27,0.52,-1.5355,-0.427511,1.59391,-2.87005
0.28,0.52,-1.54726,-0.440767,1.60881,-2.86407
0.29,0.52,-1.55511,-0.453717,1.61995,-2.85771
0.3,0.52,-1.55909,-0.466347,1.62734,-2.85095
0.31,0.52,-1.55924,-0.47864,1.63105,-2.84375
0.32,0.52,-1.55561,-0.490583,1.63113,-2.8361
0.33,0.52,-1.54825,-0.50216,1.62765,-2.82796
0.34,0.52,-1.53726,-0.513357,1.62071,-2.81929
0.35,0.52,-1.52271,-0.524157,1.6104,-2.81007
0.36,0.52,-1.50471,-0.534546,1.59684,-2.80025
0.37,0.52,-1.48336,-0.544508,1.58014,-2.78979
0.38,0.52,-1.45879,-0.554029,1.56045,-2.77863
0.39,0.52,-1.43113,-0.563092,1.53792,-2.76674
0.4,0.52,-1.40051,-0.571683,1.5127,-2.75404
0.41,0.52,-1.3671,-0.579787,1.48496,-2.74048
0.42,0.52,-1.33104,-0.587389,1.45489,-2.726
0.43,0.52,-1.29251,-0.594474,1.42267,-2.71051
0.44,0.52,-1.25168,-0.601028,1.3885,-2.69393
0.45,0.52,-1.20872,-0.607037,1.35259,-2.67617
0.46,0.52,-1.16382,-0.612488,1.31515,-2.65715
0.47,0.52,-1.11718,-0.617367,1.27641,-2.63675
0.48,0.52,-1.06898,-0.621661,1.2366,-2.61485
0.49,0.52,-1.01942,-0.625358,1.19595,-2.59135
0.5,0.52,-0.968705,-0.628446,1.1547,-2.5661
0.51,0.52,-0.917034,-0.630914,1.11311,-2.53897
0.52,0.52,-0.864609,-0.632751,1.07141,-2.50982
0.53,0.52,-0.811634,-0.633948,1.02987,-2.4785
0.54,0.52,-0.75831,-0.634494,0.988745,-2.44486
0.55,0.52,-0.704838,-0.634381,0.94828,-2.40876
0.56,0.52,-0.651415,-0.633602,0.908731,-2.37006
0.57,0.52,-0.598238,-0.632149,0.870346,-2.32864
0.58,0.52,-0.545499,-0.630017,0.83336,-2.28442
0.59,0.52,-0.493383,-0.627199,0.798001,-2.23734
0.6,0.52,-0.442073,-0.623693,0.764475,-2.1874
0.61,0.52,-0.391746,-0.619494,0.732965,-2.13467
0.62,0.52,-0.342569,-0.614601,0.703625,-2.07929
0.63,0.52,-0.294707,-0.609011,0.67657,-2.02149
0.64,0.52,-0.248313,-0.602725,0.651872,-1.96159
0.65,0.52,-0.203533,-0.595743,0.629552,-1.90001
0.66,0.52,-0.160504,-0.588067,0.609577,-1.83724
0.67,0.52,-0.119354,-0.5797,0.59186,-1.77385
0.68,0.52,-0.0802015,-0.570647,0.576255,-1.71043
0.69,0.52,-0.0431527,-0.560912,0.562569,-1.64758
0.7,0.52,-0.00830486,-0.550501,0.550564,-1.58588
0.71,0.52,0.0242562,-0.539423,0.539968,-1.52586
0.72,0.52,0.0544562,-0.527685,0.530488,-1.46796
0.73,0.52,0.0822322,-0.515298,0.521818,-1.41255
0.74,0.52,0.107533,-0.502273,0.513655,-1.35989
0.75,0.52,0.13032,-0.488621,0.505701,-1.31015
0.76,0.52,0.150564,-0.474356,0.497678,-1.26345
0.77,0.52,0.168252,-0.459493,0.489329,-1.21979
0.78,0.52,0.18338,-0.444046,0.480422,-1.17915
0.79,0.52,0.195957,-0.428032,0.470755,-1.14147
0.8,0.52,0.206003,-0.411469,0.460156,-1.10663
0.81,0.52,0.213551,-0.394375,0.448482,-1.07451
0.82,0.52,0.218645,-0.37677,0.435616,-1.04498
0.83,0.52,0.22134,-0.358675,0.421473,-1.0179
0.84,0.52,0.221701,-0.340112,0.405989,-0.993123
0.85,0.52,0.219807,-0.321102,0.389129,-0.970523
0.86,0.52,0.215743,-0.301669,0.370876,-0.949965
0.87,0.52,0.209607,-0.281838,0.351237,-0.931329
0.88,0.52,0.201505,-0.261633,0.330236,-0.914502
0.89,0.52,0.191553,-0.24108,0.307916,-0.89938
0.9,0.52,0.179873,-0.220206,0.284333,-0.88587
0.91,0.52,0.166598,-0.199037,0.259559,-0.873887
0.92,0.52,0.151865,-0.177602,0.233679,-0.863357
0.93,0.52,0.13582,-0.155929,0.206787,-0.854214
0.94,0.52,0.118614,-0.134046,0.17899,-0.846401
0.95,0.52,0.100402,-0.111982,0.150401,-0.839871
0.96,0.52,0.0813453,-0.0897679,0.121142,-0.834581
0.97,0.52,0.0616083,-0.0674323,0.0913383,-0.830501
0.98,0.52,0.0413584,-0.0450055,0.0611229,-0.827604
0.99,0.52,0.0207652,-0.022518,0.0306309,-0.825872
0,0.53,0,0,0,0
0.01,0.53,-0.0810185,-0.00545135,0.0812017,-3.07441
0.02,0.53,-0.16181,-0.0109351,0.162179,-3.07412
0.03,0.53,-0.242149,-0.0164835,0.242709,-3.07363
0.04,0.53,-0.32181,-0.0221283,0.322569,-3.07294
0.05,0.53,-0.400571,-0.0279009,0.401541,-3.07205
0.06,0.53,-0.478214,-0.0338319,0.479409,-3.07096
0.07,0.53,-0.554523,-0.0399509,0.55596,-3.06967
0.08,0.53,-0.629288,-0.0462867,0.630988,-3.06817
0.09,0.53,-0.702305,-0.0528667,0.704292,-3.06646
0.1,0.53,-0.773375,-0.0597168,0.775677,-3.06453
0.11,0.53,-0.842306,-0.0668617,0.844956,-3.06238
0.12,0.53,-0.908914,-0.074324,0.911947,-3.06
0.13,0.53,-0.973022,-0.0821248,0.976482,-3.05739
0.14,0.53,-1.03446,-0.0902832,1.0384,-3.05454
0.15,0.53,-1.09308,-0.098816,1.09754,-3.05144
0.16,0.53,-1.14873,-0.107738,1.15377,-3.04808
0.17,0.53,-1.20126,-0.117062,1.20695,-3.04445
0.18,0.53,-1.25056,-0.126797,1.25698,-3.04055
0.19,0.53,-1.29651,-0.136952,1.30372,-3.03635
0.2,0.53,-1.339,-0.14753,1.34711,-3.03186
0.21,0.53,-1.37795,-0.158536,1.38704,-3.02704
0.22,0.53,-1.41327,-0.169967,1.42345,-3.0219
0.23,0.53,-1.44489,-0.181822,1.45628,-3.01641
0.24,0.53,-1.47277,-0.194094,1.4855,-3.01056
0.25,0.53,-1.49685,-0.206776,1.51107,-3.00432
0.26,0.53,-1.51712,-0.219854,1.53297,-2.99768
0.27,0.53,-1.53356,-0.233317,1.5512,-2.99061
0.28,0.53,-1.54616,-0.247145,1.56579,-2.98309
0.29,0.53,-1.55493,-0.261321,1.57674,-2.97509
0.3,0.53,-1.55991,-0.275822,1.58411,-2.96658
0.31,0.53,-1.56112,-0.290623,1.58794,-2.95754
0.32,0.53,-1.55861,-0.305696,1.58831,-2.94792
0.33,0.53,-1.55245,-0.321012,1.58529,-2.93769
0.34,0.53,-1.5427,-0.336538,1.57898,-2.92681
0.35,0.53,-1.52945,-0.35224,1.56949,-2.91523
0.36,0.53,-1.51281,-0.368082,1.55694,-2.90292
0.37,0.53,-1.49286,-0.384023,1.54146,-2.88981
0.38,0.53,-1.46974,-0.400024,1.5232,-2.87586
0.39,0.53,-1.44356,-0.416043,1.50232,-2.86099
0.4,0.53,-1.41447,-0.432034,1.47898,-2.84515
0.41,0.53,-1.3826,-0.447952,1.45336,-2.82827
0.42,0.53,-1.34812,-0.463751,1.42566,-2.81027
0.43,0.53,-1.31118,-0.479382,1.39606,-2.79108
0.44,0.53,-1.27195,-0.494796,1.3648,-2.7706
0.45,0.53,-1.2306,-0.509943,1.33207,-2.74875
0.46,0.53,-1.18731,-0.524772,1.29811,-2.72543
0.47,0.53,-1.14227,-0.539234,1.26315,-2.70054
0.48,0.53,-1.09567,-0.553276,1.22744,-2.67398
0.49,0.53,-1.04769,-0.566847,1.1912,-2.64565
0.5,0.53,-0.998525,-0.579897,1.1547,-2.61545
0.51,0.53,-0.948379,-0.592375,1.11818,-2.58327
0.52,0.53,-0.897443,-0.60423,1.0819,-2.54903
0.53,0.53,-0.845915,-0.615413,1.04609,-2.51264
0.54,0.53,-0.79399,-0.625877,1.01101,-2.47405
0.55,0.53,-0.741865,-0.635573,0.976891,-2.43321
0.56,0.53,-0.68973,-0.644456,0.943955,-2.39012
0.57,0.53,-0.637776,-0.652481,0.912409,-2.3448
0.58,0.53,-0.586189,-0.659606,0.882439,-2.29733
0.59,0.53,-0.535152,-0.665791,0.854204,-2.24784
0.6,0.53,-0.48484,-0.670996,0.827832,-2.19651
0.61,0.53,-0.435426,-0.675186,0.803412,-2.14358
0.62,0.53,-0.387073,-0.678325,0.780993,-2.08934
0.63,0.53,-0.339941,-0.680383,0.76058,-2.03415
0.64,0.53,-0.29418,-0.681332,0.742128,-1.97839
0.65,0.53,-0.249931,-0.681144,0.72555,-1.92247
0.66,0.53,-0.20733,-0.679797,0.710711,-1.86682
0.67,0.53,-0.166499,-0.677272,0.697438,-1.81185
0.68,0.53,-0.127556,-0.673551,0.685523,-1.75796
0.69,0.53,-0.0906043,-0.668621,0.674732,-1.70549
0.7,0.53,-0.0557393,-0.662471,0.664812,-1.65474
0.71,0.53,-0.0230453,-0.655096,0.655501,-1.60596
0.72,0.53,0.00740457,-0.646491,0.646534,-1.55934
0.73,0.53,0.0355481,-0.636658,0.63765,-1.51502
